Movie_N,Genre,Review,Stars
Ford v Ferrari,"['Action', 'Biography', 'Drama', 'Sport']","I've seen a lot of car movies, as a self-professed car nut. As such I judge them harshly, and immediately dismiss entries that don't provide enough reason to care about what is more important than the car: the driver. Think of the Fast and Furious and Transformers franchise. If you care about the driver, and the driver cares about the car, you care about the car. The car is a tool, an extension of the hero's body, and gains provenance with the audience when it helps the hero on their personal journey. Movies that come to mind that do this effectively include Gone in 60 Seconds, Bullitt, Need For Speed, The Italian Job, Batman Begins, and The Bourne Identity. Some of the James Bond movies do it well, like Goldfinger, The Spy Who Loves Me, The Living Daylights, and SkyFall, but many do not because of the lack of character arc in the story. We cannot forget about perhaps the greatest car movie of all time, Back to the Future. The shining example of how to make the car a proper star.",8
Ford v Ferrari,"['Action', 'Biography', 'Drama', 'Sport']","And now enters a film by James Mangold and starring talented actors Matt Damon and Christian Bale called Ford v. Ferrari. My arms crossed, and expectations lowered, I was ready to be disappointed. Although I love Mangold as a director, somehow I assumed there would be a Michael Bay approach to the movie, putting more emphasis on car action sequences than the characters. To my surprise, not only was I dead wrong, but the film became one of the best car movies I had ever seen.",10
Ford v Ferrari,"['Action', 'Biography', 'Drama', 'Sport']","Thinking back, I should have known better. Unlike many car action oriented movies, this one is based on a true story, and fact-based dramas tend to take themselves more seriously. It is sort of a shared biopic between legendary sports car designer Carroll Shelby and race car driver Ken Miles. The movie focuses on their efforts to beat Ferrari at Le Mans, a story I'm well aware of (like I said, bonafide car nut). And Mangold is an Oscar winning filmmaker collaborating with Oscar winning people such as Damon and Bale.",10
Ford v Ferrari,"['Action', 'Biography', 'Drama', 'Sport']","And boy do their talents shine in this movie. The driving engine of the story, if you will, is the loving but at times clashing relationship between Shelby and Miles, portrayed brilliantly by Damon and Bale in a manner that in my opinion is more entertaining and engaging than the dynamic duo of DiCaprio and Pitt in Once Upon A Time ... in Hollywood. Damon and Bale have different styles of acting, but both arrive at the same place: creating a character that faces disappointment in the search for victory.",8
Ford v Ferrari,"['Action', 'Biography', 'Drama', 'Sport']","Shelby has to come to terms with the disappointment of having to quit his racing career due to heart problems, and creating a winning team at Le Mans is his way of proving to himself he's still a winner. Miles is desperate not to disappoint himself because unlike Shelby, he's never had a shot at winning at a big race. This is due to his abrasive personality, despite an amazing talent on the race track. On top of this, Miles desperately doesn't want to disappoint his wife and son, who support him fervently in his dream. Both characters have their own obstacles in search of escaping disappointment, with Shelby dealing with the suits at Ford and Miles dealing with problems of the car in the race as they present themselves, and the trial of besting the other race car drivers. Their individual struggles intersect in the mutual desire to win at Le Mans, resulting in a brotherhood and mutual love for each other that feels genuine and earned.",9
Ford v Ferrari,"['Action', 'Biography', 'Drama', 'Sport']","Henry Ford II, played by a very effective Tracy Letts, reveals in a quick but moving scene why he wants to win at Le Mans. After Shelby takes Ford on a whirlwind nauseating ride with the new race car they have engineered, Ford breaks into tears. Not so much because of the physically jarring experience of being jostled around at breakneck speed, but because of what the car means to his family name. ""I had no idea. If only my dad were alive to see this,"" he tells Shelby. Damon, in that scene, responds with wet eyes. The character Ford reveals how much he doesn't want to disappoint his family legacy. In fact, the entire endeavor started with an insult from Ferrari, stating, ""You're only Henry Ford the second, you'll never be Henry Ford."" And in an earlier scene, Ford compares himself to his legendary grandfather in a speech to Ford factory workers concerning his disappointment in current company sales.",9
Ford v Ferrari,"['Action', 'Biography', 'Drama', 'Sport']","Cars represent man's desire to chase a dream. Whether it be designing the fastest car, or driving cars the fastest. And despite all the obstacles that may get in man's way, the biggest one is always himself. But with perseverance and the help of others, this obstacle can too be overcome. Ford v. Ferrari manages to get to the heart of this message with deceptive ease and supreme confidence. The film's absolutely gorgeous cinematography and direction capture some of the most amazing car sequences ever put to the big screen. A surprising but believable behind the scenes factoid is that Mangold and the cast are not car nuts at all, and were simply moved to tell the story of the characters. This is why the movie works so well, because they understood the car as supporting the story rather than the other way around.",9
Ford v Ferrari,"['Action', 'Biography', 'Drama', 'Sport']","Ford v. Ferrari is an absolute winner, with memorable performances from its cast, and my favorite Mangold picture thus far. For me, it is one of the best of the year, and as far as car movies go, one of the best ever made, and miles away from a disappointment.",8
Ford v Ferrari,"['Action', 'Biography', 'Drama', 'Sport']","Rating 10/10
Inspired movie of the year. It is wonderfully made. A good story well told. Tightly written, well acted and directed. I hope Matt Damon and Christian Bale can winning an oscar awards because he already deliver the character very well. Thank you to all of you because make it this movie so amazing . A masterpiece !!",9
Ford v Ferrari,"['Action', 'Biography', 'Drama', 'Sport']","Just saw F v F at the Telluride Film Festival and it is phenomenal. Perfect performances, incredible visuals and editing, immersive sound, and a riveting story. A real winner. Christian Bale lost 70 pounds Defoe the role and is a delight. Damon is spot on. Catriona Balfe is excellent. All the actors playing Ford executives are excellent as well. Masterful direction from James Mangold. A must see.",9
Ford v Ferrari,"['Action', 'Biography', 'Drama', 'Sport']","To start off, I have always hated racing. Yes, hated. It think it's a ridiculous waste of resources, and boring to watch. I have zero interest in cars - and thus I know absolutely nothing of the history. I knew nothing of this film beyond reading the blurb before I started watching it, so I was very interested to see whether I would like it at all. I did. Despite being so uninterested in the subject, the film got me interested in the story, and especially during the final race I was on the edge of seat not knowing what would happen. Fantastic acting job from both Damon and Bale, usual. They never disappoint. Excellent writing, directing, cutting, sound editing.. A very whole package overall.",8
Ford v Ferrari,"['Action', 'Biography', 'Drama', 'Sport']","To finish off; I am STILL not interested in cars or racing, but this film stands on its own even so.",10
Ford v Ferrari,"['Action', 'Biography', 'Drama', 'Sport']","Ford V Ferrari is one of the best movies I've seen this year, and for someone who has little interest in cars besides minivans and SUVs, that's saying a lot. Just like the race cars produced by its namesakes, Ford v. Ferrari is sleek and fast; a powerful and expensive machine. A supremely well-balanced combination of corporate rivalry, on-track competitiveness and human drama.",8
Ford v Ferrari,"['Action', 'Biography', 'Drama', 'Sport']","A lot of notes were hit by Ford v Ferrari. The characters are fleshed out very well and give you the emotional attachment you're looking for in a movie. Bale and Damon's performances are great; they pull you into the story and completely disappear into their roles. James Mangold proves, once again, to be a master behind the camera. The action scenes are shot to perfection and will have you biting your nails.",10
Ford v Ferrari,"['Action', 'Biography', 'Drama', 'Sport']","The film's technical aspects were top-notch as well. Wait for this film to be nominated for sound design and editing. These technical aspects, during the climax of the film, will blow your hair back and give you goosebumps.",10
Ford v Ferrari,"['Action', 'Biography', 'Drama', 'Sport']","All in all, this film provides a pleasing experience for the crowd that not many films can even come close to delivering. I loved about every second of it, despite its long runtime.",9
Ford v Ferrari,"['Action', 'Biography', 'Drama', 'Sport']","Biopics can be a hard sell at times. Whether you're diving into the troubled life of an addict or exploring someone's sexuality, there are many touchy subjects these days. With that said, I feel there are also those that will stand the test of time, in terms of being able to please a wide audience. Ford v Ferrari is one of the latest true stories out of Hollywood that will be hitting the big screen soon, and here's why I believe it absolutely deserves attention.",8
Ford v Ferrari,"['Action', 'Biography', 'Drama', 'Sport']","Following multiple characters throughout, Ford v Ferrari focussed on the fact that Henry Ford II was given an idea to create the fastest race car in the world. His mission is to take down the likes of the company Ferrari, who have held the title for years. Carol Shelby (Matt Damon) is approached by a member of the Ford team and is recruited, only to be the one finding himself recruiting the driver in Ken Miles (Christian Bale). That's the core premise and there's a lot to dive into from there.",10
Ford v Ferrari,"['Action', 'Biography', 'Drama', 'Sport']","If you're a fan of racing or cars in general, this movie will be for you. This is a very well-directed film by James Mangold, and the racing sequences are quite long, taking up a good chunk of the nearly 150-minute run time. Luckily, they are very intense, practically shot, with a fantastic score to back it up, and sound effects to get your heart pumping. Everything about the exciting aspects of this film was top notch.",10
Ford v Ferrari,"['Action', 'Biography', 'Drama', 'Sport']","Christian Bale and Matt Damon give stellar performances here as the two leading men in the film and I totally bought their rigid friendship that slowly developed. Sadly, without giving anything away, there is an incident that I feel was not explored enough, which slightly took away when a certain moment is meant to impact the movie. Other than that, this is a fantastic movie from beginning to end.",10
Ford v Ferrari,"['Action', 'Biography', 'Drama', 'Sport']","In the end, Ford v Ferrari is engaging, emotional, and downright thrilling when it wants to be. I was invested in these characters and on the edge of my seat during the climactic races. I thoroughly enjoyed my experience with this movie. There is a missed opportunity in terms of emotion during a certain scene, but I was able to forgive that, seeing as the rest of the movie was so impressive. Ford v Ferrari is one of the best movies I've seen so far this year and it will be one to see when it officially releases.",9
Ford v Ferrari,"['Action', 'Biography', 'Drama', 'Sport']",Jesus Christ - Bale does it again.,9
Ford v Ferrari,"['Action', 'Biography', 'Drama', 'Sport']","Great script, great casting, incredible acting from everyone, but especially Bale.",10
The Invisible Man,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']","I really enjoyed the first 2/3 of this film. They are filled with palpable tension and a general unease at not being able to see the ""monster."" This is another example of how what you cannot see is often scarier than what you can see. The direction is great and perfectly places the viewer in Elizabeth Moss' shoes, which is what generates most of the tension as you the viewer are also unsure where this invisible person is at all times. The spin of domestic violence also lends a new, modern twist on the classic premise.",7
The Invisible Man,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']","Where the film falters is in its third act with some significant plot holes regarding cameras and visibility of certain actions. There were also several times where the film felt like it was at its conclusion, but kept going. The ending will likely be divisive, however I didn't hate it. The Invisible Man is technically a very well-made thriller, but loses a few marks due to some issues with the plot.",4
The Invisible Man,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']","H.G. Wells's original The Invisible Man (1897) suggests that rather than something as powerful as invisibility being used for the betterment of mankind, it would instead be used to fulfil private desires, ultimately leading to the moral corruption of otherwise good men. In probably the best cinematic adaptation, ",4
The Invisible Man,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']",", this is taken much further, with the suggestion that the results of invisibility would be nothing less than sexual violence, evil, and madness. However, despite the centrality of this theme in the core story, reframing the template as a tale of domestic abuse and PTSD, as happens in this latest adaptation, which focuses not on the male scientist but on a female victim of his, is a fascinating idea, creating the potential for some timely #MeToo social commentary, particularly as it relates to issues of not believing women who accuse powerful men of gaslighting. But potential only gets you so far, and what could have been a really insightful film eventually proves itself relatively incapable of using issues of domestic abuse as anything other than plot points to get from one predictable scare to the next.",3
The Invisible Man,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']",The film begins as Cecilia Kass (,1
The Invisible Man,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']",") is putting into motion a plan to leave her domineering and abusive boyfriend, Adrian Griffin (",7
The Invisible Man,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']","), a wealthy pioneer in optics. Having drugged him, she leaves their high-tech home in the middle of the night and is picked up nearby by her sister Emily (",1
The Invisible Man,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']","), who takes her to stay with their childhood friend, James Lanier (",4
The Invisible Man,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']","), a policeman living with his daughter Sydney (",1
The Invisible Man,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']","). Although assured that Adrian can't find her, Cecilia is clearly suffering from agoraphobia and paranoia. That is until Adrian commits suicide. Contacted by his brother Tom (",9
The Invisible Man,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']",") who's handling his estate, Cecilia learns that Adrian has left her $5 million. However, despite her best efforts to move on, she just can't shake the feeling that Adrian is still around, watching her, sometimes even in the same room as her. And the surer she becomes that he's not dead, the more everyone else becomes worried about her mental well-being.",8
The Invisible Man,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']",Written and directed by ,5
The Invisible Man,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']",", this latest adaptation of Wells's original is not actually about the invisible man. Indeed, short of a background shot of him lying in bed, a shot showing only his torso as he runs through a forest, and a close-up of his hand, actor Oliver Jackson-Cohen doesn't even appear on screen prior to his apparent suicide. Adrian is not only the invisible man of the plot, so too is his character ideologically invisible. Which makes its own statement, and it's a statement worth making - men like him don't need to be present to continue to cause harm. In this sense, at least initially, the film is more concerned with the fear Adrian has instilled in Cecilia; in the early stages, Cecilia's main enemy isn't Adrian so much her inability to move on from him. Along the same lines, the film looks at issues of how women who accuse powerful men of gaslighting are often ignored or openly disbelieved.",1
The Invisible Man,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']","Aesthetically, the film looks terrific, particularly ",2
The Invisible Man,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']","'s cinematography, into which is built Cecilia's paranoia. For example, countless scenes involve the camera panning away from her, moving across the room, showing us nothing at all, and then panning back. Ordinarily, this would be textbook unmotivated camera movement, but here it conveys how Cecelia fears there may be something in the corner to which we panned. And now, thanks to that camera pan, so do we. There are also many shots which in another film would be awful framing; isolating Cecilia in the frame and filling up so much of the screen's real-estate with empty negative space. Except, again, in this film, such negative space has an ominousness not applicable to regular thrillers. In this way, Whannell can instil fear and dread simply by pointing the camera at an empty room without the need for any FX, VFX, makeup, elaborate props etc (which no doubt played a significant role in keeping the budget down to a minuscule $7 million). And I'd be remiss if I didn't mention Moss's performance, which is excellent, especially given that so much of it is her on her own reacting to nothing whatsoever, having to communicate confusion, fear, anger etc through little more than her expression.",9
The Invisible Man,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']","Before talking about why I didn't like the film, however, I want to reiterate that I honestly can't say how much I admire the idea to reconstitute the genre template as a story about domestic violence. And it's an especially timely reconstitution, coming as it does in the era of #MeToo, when so many powerful men, once considered invisible in everything but name, able to perpetrate their crimes with impunity, have been revealed as the monsters they are. So I have no problem with the ideological paradigm shift. My problem is with the execution.",1
The Invisible Man,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']","For one thing, we know from the get-go that Cecilia isn't imagining things, that Adrian faked his suicide and is now stalking her whilst invisible. This isn't a twist, and the film makes no attempt to hide it. Granted, this is kind of unavoidable given how well-known the property is, but had the film allowed for even a little bit of ambiguity, it could have done wonders for emotional complexity, turning a story about invisibility into a story possibly about mental collapse. This would have effectively placed the audience in the same position as the other characters, doubting Cecilia's state of mind, which would, in turn, have enhanced the potency of the socio-political allegory. Another thing that bothered me is that in a film so focused on surveillance and privacy, there are several scenes where if there is even one functioning CCTV camera, the movie ends. A pivotal scene in a restaurant is an especially egregious example of this - one grainy image from a camera, and Cecilia can prove she's not going nuts and the whole plot unravels.",1
The Invisible Man,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']","However, my biggest problem is that what starts as a fascinating study of the lasting ramifications of domestic violence ultimately descends into genre stupidity, with a ridiculously over-the-top final act that says nothing of interest about anything. True, Hollow Man has a pretty over-the-top final act too, but Hollow Man never saw itself as anything other than a schlocky genre affair, whereas The Invisible Man clearly does. The fact that Whannell ultimately undermines himself in this way, deploying such important themes merely to get him to the gory dénouement, is especially frustrating insofar as he genuinely did originally seem to have some interesting things to say. Tied to this is that Adrian is introduced as such an abhorrent character from the start, void of nuance or subtlety. Domestic abusers aren't monotone evil-doers, oftentimes, they're very charming on the surface, and any film claiming to be a serious examination of this topic would make room to address this.",1
The Invisible Man,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']","Although The Invisible Man was very well reviewed and a huge box-office hit, it left me disappointed and frustrated. Initially positioning itself as an insightful allegory for the difficulty victims of domestic abuse have in moving on with their lives even after the abuser is gone, it eventually privileges genre beats and cheap thrills over emotional complexity. Which is a huge shame and a massively missed opportunity.",1
The Invisible Man,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']",When you first watch the movie you're thinking okay this is pretty good. Interesting. Starts slow but it builds up and the ending is nice. She gets away with killing the abusive ex boyfriend and lives happily ever after.,1
The Invisible Man,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']",But after thinking about things for a minute you realize... other than her saying it you don't see any real indication that he did much to her. You are pretty much taking her word for everything. And then when it comes to the boyfriend... what is it about him? You see yeah he can be manipulative but you barely see that. But then you see the main thing the movie is about... the invisible suit and what are they really made for? Who were they made for and how many of those suits did he really have?,3
The Invisible Man,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']","Then on top of that when you're learning about the boyfriend you learn that he is supposed to be on top of everything. Very observant . And knows what is going on in his place. And especially when it comes to those suits he would know how many he has and what's going on with them. YET when she hides one of those suits that doesn't register in his mind. Like she took the suit off of the dummy, didn't replace it on the dummy in the place... and in fact was attacked moments later. So it should've been known that the suit was missing AND that it would be in the closet or somewhere leading towards the closet since that where she went and yet... nothing.",1
The Invisible Man,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']",Then there is the scene where her sister gets her throat cut in the middle of a fancy restaurant. And the thing about any eating establishment... there are cameras everywhere. The fancier it is the more cameras there would be. So how is it that they were so sure she killed her sister and didn't spend a single second looking at any of the video footage? Because if they would have spent any time they would have seen a floating knife to notice... something isn't right. But nope somehow all of that was ignored and she was just immediately guilty.,6
The Invisible Man,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']",And there was the when the daughter got hit while the main girl was down on the ground. Like she's starting to get back up to her feet and is a little distance away. The daughter gets hit and doesn't register that there is no way she could have hit me. Something had to have hit me. Nope. Like if you're on your hands and knees there is no way you're generating enough force to knock someone to the ground and that didn't register with the girl.,7
Scott Pilgrim vs. the World,"['Action', 'Comedy', 'Fantasy', 'Romance']","Scott Pilgrim vs. the World is probably as close as we'll come to having an experimental film released in theaters nationwide. This is one of the most innovative, original movies to come out in years. It's unlike anything I'd seen before. And yes, it is good, very good. I could not stop laughing the whole time.",9
Scott Pilgrim vs. the World,"['Action', 'Comedy', 'Fantasy', 'Romance']","Onto the plot. Scott is something of a loser. He's socially awkward. He shares a mattress in a bunker-like apartment in Toronto with a sarcastic gossip king. He's in a band called the Sex Bob-Ombs, but they're really not that great. He also has a clinging, hyperactive girlfriend, ""Knives"" who's only 17- kind of a big deal when he's 22. All this changes when he dreams of a purple haired girl on roller blades. The very next day he finds out that she's real; that her name is Ramona flowers and she's the cool new girl in town. His first attempt to hook up fails miserably. His second attempt, although even more lamed brained, actually works, and they're soon an item. But now comes the bad news; to win her love, Scott must defeat her seven evil ex's. He also has an evil ex of his own. Plus, there's the matter of breaking up with Knives, and the battle of the bands is coming up!",8
Scott Pilgrim vs. the World,"['Action', 'Comedy', 'Fantasy', 'Romance']","That's the setup, what follows is a hilarious romantic comedy punctuated by a series of completely over-the-top video game style fight scenes. Stylistically, I'd have to call them a cross between Sin City, Street Fighter and Viewtiful Joe. Each of the ex's has their own unique fighting style and their own super powers, such as vegan-powered telekinesis or summoning an army of stunt doubles. Often you hear martial arts movies criticized because the action is obviously computer aided. Here, that's the whole point.",9
Scott Pilgrim vs. the World,"['Action', 'Comedy', 'Fantasy', 'Romance']","The movie's humor comes not only from the sheer ridiculousness of the situations, but also from the characters' reactions to them. After one of the ex's has flown in through a brick wall and battled Scott in the middle of a concert, everyone is just kind of weirded out. They don't act like nothing has happened, which would make it hard for the audience to suspend their disbelief, nor do they run screaming for the police, which would only complicate matters.",9
Scott Pilgrim vs. the World,"['Action', 'Comedy', 'Fantasy', 'Romance']","Comedic effect is also generated through the use of deadpan dialog. For instance, when Knives confesses that she's never kissed a boy before, Scott replies, with a straight face ""It's okay, neither have I."" Or the band's self-introduction, ""We're the Sex Bob-Ombs and we're here to make you all sad and depressed and stuff.",10
Scott Pilgrim vs. the World,"['Action', 'Comedy', 'Fantasy', 'Romance']","The movie also pokes gentle fun at hipster subculture with the way that Ramona has thirty plus flavors of tea, or how Scott's roommate is always texting. There are also quirky touches like one girl who can bleep herself out, much to Scott's amazement, and a scene when the intro from Seinfeld plays after the characters enter the apartment, and canned laughter follows every line.",8
Scott Pilgrim vs. the World,"['Action', 'Comedy', 'Fantasy', 'Romance']","The editing and structure are highly non-traditional, with heavy use of dreams, daydreams, montages, animated flashbacks and asides, and chapter titles introducing segments. The visuals are impressive and very imaginative, such as the way that flashes of color accompany the playing of any musical instrument, allowing you to see the sound. Speaking of which, the sound is another high point, not only the energetic, rock fueled sound track, but also the sound effects taken from classic games like Mario and Zelda.",8
Scott Pilgrim vs. the World,"['Action', 'Comedy', 'Fantasy', 'Romance']","Scott Pilgrim vs. the World succeeds in telling an offbeat story, providing interesting characters, and in producing lots of laughs. Other than a couple of too-obvious puns, I honestly can't think of anything wrong with this movie. I would highly recommend it to anyone in their teens or twenties. Four stars.",8
Scott Pilgrim vs. the World,"['Action', 'Comedy', 'Fantasy', 'Romance']","Very fun film with loads of story lines, adventure and fantasy.",10
Scott Pilgrim vs. the World,"['Action', 'Comedy', 'Fantasy', 'Romance']",This is one rare creative film that almost has it all.,8
Scott Pilgrim vs. the World,"['Action', 'Comedy', 'Fantasy', 'Romance']",For something different check this out!,8
Scott Pilgrim vs. the World,"['Action', 'Comedy', 'Fantasy', 'Romance']","Action, beauty, women, comedy, scenery, special effects and hilarious zaniness coupled with imaginative modern and contemporary zeitgeist. What a film",8
Scott Pilgrim vs. the World,"['Action', 'Comedy', 'Fantasy', 'Romance']","What else do you want? Great film. The type of extraordinary film that draws one to the cinema. I own the DVD and it is getting a workout. The fantasy, the jokes, the romance, the legs, the feminine hair.
Yeah. I am a fan.",8
Scott Pilgrim vs. the World,"['Action', 'Comedy', 'Fantasy', 'Romance']","Scott Pilgrim versus the World is a Canadian romantic comedy and musical based on the comic books by Bryan Lee O'Malley. Scott Pilgrim is a 22y.o teen-age-looking insecure guy and guitarist who plays in a rock band called Sex Bom-omb and is going out with a minor high-school Chinese girl, Knives. He seems content until he has a dream about a girl. She happens to appear in his real world in the form of Ramona, the ever-changing-hair-colour American recently moved to Toronto. Scott is over the moon, but he has to face his own personal demons, break up with sweet Knives and fight for Ramona's love against her seven exes.",9
Scott Pilgrim vs. the World,"['Action', 'Comedy', 'Fantasy', 'Romance']","Scott Pilgrim is one of the most refreshing teen-sophomore movies produced in the last years, and one the best movies of 2010. The movie is cute, funny, entertaining, has great characters, a terrific soundtrack and stunning visuals. The story is presented as in a video-game in which the main characters are the players, and their lives is the game. The issues regarding relationships are masqueraded by the video-game approach, but they have depth. Unlike many other movies focusing on the emotional challenges of very young people, sex is not the focus, although it does not avoid it either. The movie focus on how difficult is to make a relationship work when you fall in love whit people who already have an emotional baggage and you are insecure about yourself. Scott's fights against Ramona's exes are just a metaphoric way of putting it. Moreover, the emotions of the girl are not the focus here, but the emotions of a young man who is not obsessed with sex. How do you get a girl who has an emotional baggage when you are not an over-confident guy, your dream girl is uber-cool, and her exes were brilliant guys? The good thing is that any of this is boringly presented. On the contrary, the movie is lots of fun and does not take itself seriously.",8
Scott Pilgrim vs. the World,"['Action', 'Comedy', 'Fantasy', 'Romance']","All the actors are great in their roles: Michael Cera as Scott, Mary Elizabeth Winstead as Ramona Flowers, Ellen Wong as Knives Chau; Mark Webber, Johnny Simmons and Alison Pill as the other band members Stephen, Young and Kim. Kieran Culkin is Scott's confident grounded gay Wallace Wells, Anna Kendrick as the know it all Scott's sister Stacey, and Jason Schwartzman as the revolting Gideon Graves. However, Cera really shines in this movie, in part because his physique really portraits the character from the start.",8
Scott Pilgrim vs. the World,"['Action', 'Comedy', 'Fantasy', 'Romance']","The visuals of the movie are stunning, the camera's movement, the video-game and comic use of the screen adding to the freshness and originality of the film. The fights wit the exes are extremely funny and witty. I specially liked the fight with the Vegan ex-boyfriend, which is hilarious. Also visually stunning is the musical competition between Scott's rock band and the techno Asian twins band.",10
Scott Pilgrim vs. the World,"['Action', 'Comedy', 'Fantasy', 'Romance']",The music is truly terrific. An extra bonus to a great script.,10
Scott Pilgrim vs. the World,"['Action', 'Comedy', 'Fantasy', 'Romance']","Scott Pilgrim vs the Wold movie is not only well done but done with passion, a project cherished by the whole team and by director Edgar Wright.",10
Scott Pilgrim vs. the World,"['Action', 'Comedy', 'Fantasy', 'Romance']","The movie has freshness, soul and a special something that stays with you longer after you've seen it! It is miles away from any other young people romantic comedy lately made.",4
Scott Pilgrim vs. the World,"['Action', 'Comedy', 'Fantasy', 'Romance']","The tagline for this film is ""An Epic of Epic Epicness"" and I couldn't agree more. After waiting in line for 3 hours after last night's Comic-Con and finally being sat in the gorgeous Balboa Theater, I didn't know what to expect. I loved the comics and the previews looked faithful. The moment the movie starts (literally; the Universal logo and theme are 8-bit) you are thrown into a comic book atmosphere with video game references aplenty.",4
Harriet,"['Action', 'Biography', 'Drama', 'History']","I attend a HBCU and have read, and studied, Harriet Tubman's life. I don't even know where to begin. There is no account of her ever standing with Union soldiers and pointing a gun. There are so many errors and what I saw on the screen was complete fiction. I wasn't expecting a documentary, of course, but the woman they portrayed lived a completely different life to everything I've been taught by professors who live and breathe African American history. Hollywood should be ashamed.",4
Harriet,"['Action', 'Biography', 'Drama', 'History']","Look, nobody's questioning Harriet Tubman's contributions or her role in the history of the abolitionist movement. But, except for the names, this movie has about as much to do with actual history as Underdog does with rescuing war dogs. I have to wonder what would have happened to a black woman walking around in the slave holding south dressed like Hollywood's version of a pseudo Annie Oakley. The filmmakers had a golden opportunity here to get this right but chose to throw a bunch of candified, Hollywood cliches at it instead. That's not to say there weren't some emotional moments, but the real history and achievement of Harriet Tubman is emotional and soul stirring enough without burying it under 10 feet of Hollywood glitz in order to appeal to the superhero crowd. Boo. Hiss.",1
Harriet,"['Action', 'Biography', 'Drama', 'History']","WHY? How difficult is it to get first hand and historical accounts and stick to THAT SCRIPT? What on earth is to be gained by taking a larger than life figure, a real person and throwing in random people and events that never happened?",1
Harriet,"['Action', 'Biography', 'Drama', 'History']","If you want to see a REAL MOVIE on Harriet Tubman, look at the Cicely Tyson version: A Woman Called Moses.",1
Harriet,"['Action', 'Biography', 'Drama', 'History']","I wonder if the people giving this film a ""nine"" or ""ten star"" review or rating even saw this film? We are rating the film, not the person. If there is a botched and problem ridden film on da Vinci we don't rate the bad film highly because we like the person who is putative its subject.",3
Harriet,"['Action', 'Biography', 'Drama', 'History']","Please. The scripting is insultingly lowbrow, almost patronizing. The acting talent has a good record in other productions but in this film is unrealized due to the other problems. There are quite a few ahistoric, frankly false, events in this film which are not needed and make the film more a less than credible hagiography as opposed to the plenty sufficient bravery, courage and strength of Tubman herself. Why maker her some kind of mythical comic book type character???? Is this the story about a real life hero, or about a graphic novel superwoman who people will just assume is fictional?",5
Harriet,"['Action', 'Biography', 'Drama', 'History']","Lastly, I am not a religious believer. I am a confirmed atheist. But I find it troubling that Tubman's deep religious feelings and expression, whihc she used as the main, if not sole lens though which she saw the world, and which motivated her, is discounted.",1
Harriet,"['Action', 'Biography', 'Drama', 'History']","The film is not a total loss, but Tubman deserves better, much better, as do contemporary audiences.",1
Harriet,"['Action', 'Biography', 'Drama', 'History']","This has to be the biggest disappointment of 2019. Whenever a movie is made about historical figures, there's always some degree of fiction. However, they went above and beyond this to a degree that was ridiculous. They needlessly created primary characters that aren't part of the historical record . Also, some elements of the relationship between Harriet Tubman and the slave master were totally unbelievable.The acting was ok but, never reached the caliber that one would expect for this type of film. Finally, the cinematography wasn't that great. It was done in a way that made it seem like a Lifetime movie or something that should have gone straight to dvd instead of being in theaters.",10
Harriet,"['Action', 'Biography', 'Drama', 'History']",It's a bit of an insult to African Americans being the story wasn't depicted clearly in the way it should've. Although Harriet is a hero it was played as a super hero movie . It took greatness and turned it into a joke. Cynthia's performance was corny as well as others,5
Harriet,"['Action', 'Biography', 'Drama', 'History']",For a movie that could have been steeped in actual history about an incredible woman they created a storyline that was complete rubbish ( fiction) and denied viewers insight into some of that most amazing things about this women. What a shame. I think people that loved this movie simply don't really know their history. The primary antagonist was a made up person to drive a fictional storyline.,8
Harriet,"['Action', 'Biography', 'Drama', 'History']","Putting aside the directing, editing and overall story line the films most egregious aspect may actually be the score. Think cheesy lifetime TV movie style of music. It is so terrible in fact it is actually distracting. This might actually be the only silver lining considering the sluggish pace of the film that also unfortunately only tells one part of Harriet Tubman's incredible life. It is unfortunate that it has taken Hollywood this long to make a film about Tubman; however, perhaps they should have waited a little longer to get it right.",2
Harriet,"['Action', 'Biography', 'Drama', 'History']",So Harriet was an actual person but the story cooked up was false....So tired of them mixing little truth with a lot of lies.,9
